Log File Name;Locator Count Coherence;Round Type Set
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-205.204.0.0-MR-149.20.48.61.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.51.64-MR-202.214.86.252.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.193-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.22.208-MR-217.8.97.6.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-194.0.0.0-MR-198.6.255.37.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.77.57.32-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.92.0-MR-206.223.132.89.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.184.3.96-MR-149.20.48.77.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-96.0.0.0-MR-206.223.132.89.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-38.124.0.0-MR-149.20.48.61.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.48.80-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.48.128-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.77.57.24-MR-149.20.48.61.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.50.128-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.77.57.128-MR-206.223.132.89.log;True;['RoundNormal'];194.121.27.66
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.210-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-40.0.0.0-MR-202.51.247.10.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.77.57.200-MR-149.20.48.77.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.184.188.0-MR-217.8.97.6.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.48.32-MR-217.8.97.6.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.17.192-MR-195.50.116.18.log;False;['RoundResultAction', 'RoundNormal', 'RoundNoReply'];63.146.126.150
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-199.64.0.0-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.22.146-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.47.0-MR-206.223.132.89.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-199.213.0.0-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.192.0.0-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.44.240-MR-198.6.255.40.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.13.16-MR-206.223.132.89.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.25.192-MR-149.20.48.77.log;False;['RoundResultAction', 'RoundNormal', 'RoundNoReply'];173.67.246.134
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-208.0.0.0-MR-149.20.48.61.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.211-MR-217.8.98.42.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.208-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.64.0.0-MR-195.50.116.18.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.17.16-MR-202.214.86.252.log;False;['RoundResultAction', 'RoundNormal', 'RoundNoReply'];24.94.15.214
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.184.185.0-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.51.128-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-205.203.208.0-MR-195.50.116.18.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.184.3.96-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.77.57.200-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.192.0-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.22.218-MR-198.6.255.40.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.11.0-MR-217.8.97.6.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.95.0-MR-202.214.86.252.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-194.227.0.0-MR-202.214.86.252.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.44.176-MR-217.8.97.6.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.17.224-MR-206.223.132.89.log;True;['RoundNormal'];76.174.222.184
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-39.0.0.0-MR-149.20.48.77.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.20.0.0-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.50.32-MR-217.8.98.42.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.184.8.0-MR-149.20.48.61.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.77.56.34-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.201-MR-217.8.98.42.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.40.0-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.25.0-MR-193.162.145.50.log;True;['RoundNormal'];96.255.45.57
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-199.119.75.112-MR-206.223.132.89.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.78.0.0-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.184.66.0-MR-173.36.254.164.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.47.192-MR-202.214.86.252.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.201-MR-149.20.48.77.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-205.203.208.0-MR-217.8.98.42.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.32.80-MR-198.6.255.40.log;False;['RoundNormal', 'RoundNoReply'];80.50.136.234;217.153.217.34
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-199.208.0.0-MR-149.20.48.61.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.160.0.0-MR-149.20.48.61.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.43.192-MR-149.20.48.77.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.29.0-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.17-MR-217.8.97.6.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-194.227.0.0-MR-202.51.247.10.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.32.160-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-199.212.125.0-MR-149.20.48.77.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.209-MR-202.51.247.10.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.32.16-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-85.184.3.32-MR-173.36.254.164.log;False;['RoundNoReply']
