EID;Resolver;Locator Count Consistence
153.16.80.0;149.20.48.61;True
153.16.80.0;149.20.48.77;True
153.16.80.0;173.36.254.164;True
153.16.80.0;193.162.145.50;True
153.16.80.0;195.50.116.18;True
153.16.80.0;198.6.255.37;True
153.16.80.0;198.6.255.40;True
153.16.80.0;202.51.247.10;True
153.16.80.0;202.214.86.252;True
153.16.80.0;206.223.132.89;True
153.16.80.0;217.8.97.6;True
153.16.80.0;217.8.98.42;True
153.16.80.0;217.8.98.46;True
153.16.96.0;149.20.48.61;True
153.16.96.0;149.20.48.77;True
153.16.96.0;173.36.254.164;True
153.16.96.0;193.162.145.50;True
153.16.96.0;195.50.116.18;True
153.16.96.0;198.6.255.37;True
153.16.96.0;198.6.255.40;True
153.16.96.0;202.51.247.10;True
153.16.96.0;202.214.86.252;True
153.16.96.0;206.223.132.89;True
153.16.96.0;217.8.97.6;True
153.16.96.0;217.8.98.42;True
153.16.96.0;217.8.98.46;True
153.16.128.0;149.20.48.61;True
153.16.128.0;149.20.48.77;True
153.16.128.0;173.36.254.164;True
153.16.128.0;193.162.145.50;True
153.16.128.0;195.50.116.18;True
153.16.128.0;198.6.255.37;True
153.16.128.0;198.6.255.40;True
153.16.128.0;202.51.247.10;True
153.16.128.0;202.214.86.252;True
153.16.128.0;206.223.132.89;True
153.16.128.0;217.8.97.6;True
153.16.128.0;217.8.98.42;True
153.16.128.0;217.8.98.46;True
153.16.160.0;149.20.48.61;True
153.16.160.0;149.20.48.77;True
153.16.160.0;173.36.254.164;True
153.16.160.0;193.162.145.50;True
153.16.160.0;195.50.116.18;True
153.16.160.0;198.6.255.37;True
153.16.160.0;198.6.255.40;True
153.16.160.0;202.51.247.10;True
153.16.160.0;202.214.86.252;True
153.16.160.0;206.223.132.89;True
153.16.160.0;217.8.97.6;True
153.16.160.0;217.8.98.42;True
153.16.160.0;217.8.98.46;True
153.16.192.0;149.20.48.61;True
153.16.192.0;149.20.48.77;True
153.16.192.0;173.36.254.164;True
153.16.192.0;193.162.145.50;True
153.16.192.0;195.50.116.18;True
153.16.192.0;198.6.255.37;True
153.16.192.0;198.6.255.40;True
153.16.192.0;202.51.247.10;True
153.16.192.0;202.214.86.252;True
153.16.192.0;206.223.132.89;True
153.16.192.0;217.8.97.6;True
153.16.192.0;217.8.98.42;True
153.16.192.0;217.8.98.46;True
153.17.0.0;149.20.48.61;True
153.17.0.0;149.20.48.77;True
153.17.0.0;173.36.254.164;True
153.17.0.0;193.162.145.50;True
153.17.0.0;195.50.116.18;True
153.17.0.0;198.6.255.37;True
153.17.0.0;198.6.255.40;True
153.17.0.0;202.51.247.10;True
153.17.0.0;202.214.86.252;True
153.17.0.0;206.223.132.89;True
153.17.0.0;217.8.97.6;True
153.17.0.0;217.8.98.42;True
153.17.0.0;217.8.98.46;True
153.18.0.0;149.20.48.61;True
153.18.0.0;149.20.48.77;True
153.18.0.0;173.36.254.164;True
153.18.0.0;193.162.145.50;True
153.18.0.0;195.50.116.18;True
153.18.0.0;198.6.255.37;True
153.18.0.0;198.6.255.40;True
153.18.0.0;202.51.247.10;True
153.18.0.0;202.214.86.252;True
153.18.0.0;206.223.132.89;True
153.18.0.0;217.8.97.6;True
153.18.0.0;217.8.98.42;True
153.18.0.0;217.8.98.46;True
153.20.0.0;149.20.48.61;True
153.20.0.0;149.20.48.77;True
153.20.0.0;173.36.254.164;True
153.20.0.0;193.162.145.50;True
153.20.0.0;195.50.116.18;True
153.20.0.0;198.6.255.37;True
153.20.0.0;198.6.255.40;True
153.20.0.0;202.51.247.10;True
153.20.0.0;202.214.86.252;True
153.20.0.0;206.223.132.89;True
153.20.0.0;217.8.97.6;True
153.20.0.0;217.8.98.42;True
153.20.0.0;217.8.98.46;True
153.24.0.0;149.20.48.61;True
153.24.0.0;149.20.48.77;True
153.24.0.0;173.36.254.164;True
153.24.0.0;193.162.145.50;True
153.24.0.0;195.50.116.18;True
153.24.0.0;198.6.255.37;True
153.24.0.0;198.6.255.40;True
153.24.0.0;202.51.247.10;True
153.24.0.0;202.214.86.252;True
153.24.0.0;206.223.132.89;True
153.24.0.0;217.8.97.6;True
153.24.0.0;217.8.98.42;True
153.24.0.0;217.8.98.46;True
153.32.0.0;149.20.48.61;True
153.32.0.0;149.20.48.77;True
153.32.0.0;173.36.254.164;True
153.32.0.0;193.162.145.50;True
153.32.0.0;195.50.116.18;True
153.32.0.0;198.6.255.37;True
153.32.0.0;198.6.255.40;True
153.32.0.0;202.51.247.10;True
153.32.0.0;202.214.86.252;True
153.32.0.0;206.223.132.89;True
153.32.0.0;217.8.97.6;True
153.32.0.0;217.8.98.42;True
153.32.0.0;217.8.98.46;True
153.64.0.0;149.20.48.61;True
153.64.0.0;149.20.48.77;True
153.64.0.0;173.36.254.164;True
153.64.0.0;193.162.145.50;True
153.64.0.0;195.50.116.18;True
153.64.0.0;198.6.255.37;True
153.64.0.0;198.6.255.40;True
153.64.0.0;202.51.247.10;True
153.64.0.0;202.214.86.252;True
153.64.0.0;206.223.132.89;True
153.64.0.0;217.8.97.6;True
153.64.0.0;217.8.98.42;True
153.64.0.0;217.8.98.46;True
153.128.0.0;149.20.48.61;True
153.128.0.0;149.20.48.77;True
153.128.0.0;173.36.254.164;True
153.128.0.0;193.162.145.50;True
153.128.0.0;195.50.116.18;True
153.128.0.0;198.6.255.37;True
153.128.0.0;198.6.255.40;True
153.128.0.0;202.51.247.10;True
153.128.0.0;202.214.86.252;True
153.128.0.0;206.223.132.89;True
153.128.0.0;217.8.97.6;True
153.128.0.0;217.8.98.42;True
153.128.0.0;217.8.98.46;True
154.0.0.0;149.20.48.61;True
154.0.0.0;149.20.48.77;True
154.0.0.0;173.36.254.164;True
154.0.0.0;193.162.145.50;True
154.0.0.0;195.50.116.18;True
154.0.0.0;198.6.255.37;True
154.0.0.0;198.6.255.40;True
154.0.0.0;202.51.247.10;True
154.0.0.0;202.214.86.252;True
154.0.0.0;206.223.132.89;True
154.0.0.0;217.8.97.6;True
154.0.0.0;217.8.98.42;True
154.0.0.0;217.8.98.46;True
156.0.0.0;149.20.48.61;True
156.0.0.0;149.20.48.77;True
156.0.0.0;173.36.254.164;True
156.0.0.0;193.162.145.50;True
156.0.0.0;195.50.116.18;True
156.0.0.0;198.6.255.37;True
156.0.0.0;198.6.255.40;True
156.0.0.0;202.51.247.10;True
156.0.0.0;202.214.86.252;True
156.0.0.0;206.223.132.89;True
156.0.0.0;217.8.97.6;True
156.0.0.0;217.8.98.42;True
156.0.0.0;217.8.98.46;True
160.0.0.0;149.20.48.61;True
160.0.0.0;149.20.48.77;True
160.0.0.0;173.36.254.164;True
160.0.0.0;193.162.145.50;True
160.0.0.0;195.50.116.18;True
160.0.0.0;198.6.255.37;True
160.0.0.0;198.6.255.40;True
160.0.0.0;202.51.247.10;True
160.0.0.0;202.214.86.252;True
160.0.0.0;206.223.132.89;True
160.0.0.0;217.8.97.6;True
160.0.0.0;217.8.98.42;True
160.0.0.0;217.8.98.46;True
192.0.0.0;149.20.48.61;True
192.0.0.0;149.20.48.77;True
192.0.0.0;173.36.254.164;True
192.0.0.0;193.162.145.50;True
192.0.0.0;195.50.116.18;True
192.0.0.0;198.6.255.37;True
192.0.0.0;198.6.255.40;True
192.0.0.0;202.51.247.10;True
192.0.0.0;202.214.86.252;True
192.0.0.0;206.223.132.89;True
192.0.0.0;217.8.97.6;True
192.0.0.0;217.8.98.42;True
192.0.0.0;217.8.98.46;True
194.0.0.0;149.20.48.61;True
194.0.0.0;149.20.48.77;True
194.0.0.0;173.36.254.164;True
194.0.0.0;193.162.145.50;True
194.0.0.0;195.50.116.18;True
194.0.0.0;198.6.255.37;True
194.0.0.0;198.6.255.40;True
194.0.0.0;202.51.247.10;True
194.0.0.0;202.214.86.252;True
194.0.0.0;206.223.132.89;True
194.0.0.0;217.8.97.6;True
194.0.0.0;217.8.98.42;True
194.0.0.0;217.8.98.46;True
194.128.0.0;149.20.48.61;True
194.128.0.0;149.20.48.77;True
194.128.0.0;173.36.254.164;True
194.128.0.0;193.162.145.50;True
194.128.0.0;195.50.116.18;True
194.128.0.0;198.6.255.37;True
194.128.0.0;198.6.255.40;True
194.128.0.0;202.51.247.10;True
194.128.0.0;202.214.86.252;True
194.128.0.0;206.223.132.89;True
194.128.0.0;217.8.97.6;True
194.128.0.0;217.8.98.42;True
194.128.0.0;217.8.98.46;True
194.192.0.0;149.20.48.61;True
194.192.0.0;149.20.48.77;True
194.192.0.0;173.36.254.164;True
194.192.0.0;193.162.145.50;True
194.192.0.0;195.50.116.18;True
194.192.0.0;198.6.255.37;True
194.192.0.0;198.6.255.40;True
194.192.0.0;202.51.247.10;True
194.192.0.0;202.214.86.252;True
194.192.0.0;206.223.132.89;True
194.192.0.0;217.8.97.6;True
194.192.0.0;217.8.98.42;True
194.192.0.0;217.8.98.46;True
194.224.0.0;149.20.48.61;True
194.224.0.0;149.20.48.77;True
194.224.0.0;173.36.254.164;True
194.224.0.0;193.162.145.50;True
194.224.0.0;195.50.116.18;True
194.224.0.0;198.6.255.37;True
194.224.0.0;198.6.255.40;True
194.224.0.0;202.51.247.10;True
194.224.0.0;202.214.86.252;True
194.224.0.0;206.223.132.89;True
194.224.0.0;217.8.97.6;True
194.224.0.0;217.8.98.42;True
194.224.0.0;217.8.98.46;True
194.226.0.0;149.20.48.61;True
194.226.0.0;149.20.48.77;True
194.226.0.0;173.36.254.164;True
194.226.0.0;193.162.145.50;True
194.226.0.0;195.50.116.18;True
194.226.0.0;198.6.255.37;True
194.226.0.0;198.6.255.40;True
194.226.0.0;202.51.247.10;True
194.226.0.0;202.214.86.252;True
194.226.0.0;206.223.132.89;True
194.226.0.0;217.8.97.6;True
194.226.0.0;217.8.98.42;True
194.226.0.0;217.8.98.46;True
194.226.128.0;149.20.48.61;True
194.226.128.0;149.20.48.77;True
194.226.128.0;173.36.254.164;True
194.226.128.0;193.162.145.50;True
194.226.128.0;195.50.116.18;True
194.226.128.0;198.6.255.37;True
194.226.128.0;198.6.255.40;True
194.226.128.0;202.51.247.10;True
194.226.128.0;202.214.86.252;True
194.226.128.0;206.223.132.89;True
194.226.128.0;217.8.97.6;True
194.226.128.0;217.8.98.42;True
194.226.128.0;217.8.98.46;True
194.226.136.0;149.20.48.61;True
194.226.136.0;149.20.48.77;True
194.226.136.0;173.36.254.164;True
194.226.136.0;193.162.145.50;True
194.226.136.0;195.50.116.18;True
194.226.136.0;198.6.255.37;True
194.226.136.0;198.6.255.40;True
194.226.136.0;202.51.247.10;True
194.226.136.0;202.214.86.252;True
194.226.136.0;206.223.132.89;True
194.226.136.0;217.8.97.6;True
194.226.136.0;217.8.98.42;True
194.226.136.0;217.8.98.46;True
194.226.138.0;149.20.48.61;True
194.226.138.0;149.20.48.77;True
194.226.138.0;173.36.254.164;True
194.226.138.0;193.162.145.50;True
194.226.138.0;195.50.116.18;True
194.226.138.0;198.6.255.37;True
194.226.138.0;198.6.255.40;True
194.226.138.0;202.51.247.10;True
194.226.138.0;202.214.86.252;True
194.226.138.0;206.223.132.89;True
194.226.138.0;217.8.97.6;True
194.226.138.0;217.8.98.42;True
194.226.138.0;217.8.98.46;True
194.226.139.0;149.20.48.61;True
194.226.139.0;149.20.48.77;True
194.226.139.0;173.36.254.164;True
194.226.139.0;193.162.145.50;True
194.226.139.0;195.50.116.18;True
194.226.139.0;198.6.255.37;True
194.226.139.0;198.6.255.40;True
194.226.139.0;202.51.247.10;True
194.226.139.0;202.214.86.252;True
194.226.139.0;206.223.132.89;True
194.226.139.0;217.8.97.6;True
194.226.139.0;217.8.98.42;True
194.226.139.0;217.8.98.46;True
194.226.140.0;149.20.48.61;True
194.226.140.0;149.20.48.77;True
194.226.140.0;173.36.254.164;True
194.226.140.0;193.162.145.50;True
194.226.140.0;195.50.116.18;True
194.226.140.0;198.6.255.37;True
194.226.140.0;198.6.255.40;True
194.226.140.0;202.51.247.10;True
194.226.140.0;202.214.86.252;True
194.226.140.0;206.223.132.89;True
194.226.140.0;217.8.97.6;True
194.226.140.0;217.8.98.42;True
194.226.140.0;217.8.98.46;True
194.226.144.0;149.20.48.61;True
194.226.144.0;149.20.48.77;True
194.226.144.0;173.36.254.164;True
194.226.144.0;193.162.145.50;True
194.226.144.0;195.50.116.18;True
194.226.144.0;198.6.255.37;True
194.226.144.0;198.6.255.40;True
194.226.144.0;202.51.247.10;True
194.226.144.0;202.214.86.252;True
194.226.144.0;206.223.132.89;True
194.226.144.0;217.8.97.6;True
194.226.144.0;217.8.98.42;True
194.226.144.0;217.8.98.46;True
194.226.160.0;149.20.48.61;True
194.226.160.0;149.20.48.77;True
194.226.160.0;173.36.254.164;True
194.226.160.0;193.162.145.50;True
194.226.160.0;195.50.116.18;True
194.226.160.0;198.6.255.37;True
194.226.160.0;198.6.255.40;True
194.226.160.0;202.51.247.10;True
194.226.160.0;202.214.86.252;True
194.226.160.0;206.223.132.89;True
194.226.160.0;217.8.97.6;True
194.226.160.0;217.8.98.42;True
194.226.160.0;217.8.98.46;True
194.226.192.0;149.20.48.61;True
194.226.192.0;149.20.48.77;True
194.226.192.0;173.36.254.164;True
194.226.192.0;193.162.145.50;True
194.226.192.0;195.50.116.18;True
194.226.192.0;198.6.255.37;True
194.226.192.0;198.6.255.40;True
194.226.192.0;202.51.247.10;True
194.226.192.0;202.214.86.252;True
194.226.192.0;206.223.132.89;True
194.226.192.0;217.8.97.6;True
194.226.192.0;217.8.98.42;True
194.226.192.0;217.8.98.46;True
194.227.0.0;149.20.48.61;True
194.227.0.0;149.20.48.77;True
194.227.0.0;173.36.254.164;True
194.227.0.0;193.162.145.50;True
194.227.0.0;195.50.116.18;True
194.227.0.0;198.6.255.37;True
194.227.0.0;198.6.255.40;True
194.227.0.0;202.51.247.10;True
194.227.0.0;202.214.86.252;True
194.227.0.0;206.223.132.89;True
194.227.0.0;217.8.97.6;True
194.227.0.0;217.8.98.42;True
194.227.0.0;217.8.98.46;True
194.228.0.0;149.20.48.61;True
194.228.0.0;149.20.48.77;True
194.228.0.0;173.36.254.164;True
194.228.0.0;193.162.145.50;True
194.228.0.0;195.50.116.18;True
194.228.0.0;198.6.255.37;True
194.228.0.0;198.6.255.40;True
194.228.0.0;202.51.247.10;True
194.228.0.0;202.214.86.252;True
194.228.0.0;206.223.132.89;True
194.228.0.0;217.8.97.6;True
194.228.0.0;217.8.98.42;True
194.228.0.0;217.8.98.46;True
194.232.0.0;149.20.48.61;True
194.232.0.0;149.20.48.77;True
194.232.0.0;173.36.254.164;True
194.232.0.0;193.162.145.50;True
194.232.0.0;195.50.116.18;True
194.232.0.0;198.6.255.37;True
194.232.0.0;198.6.255.40;True
194.232.0.0;202.51.247.10;True
194.232.0.0;202.214.86.252;True
194.232.0.0;206.223.132.89;True
194.232.0.0;217.8.97.6;True
194.232.0.0;217.8.98.42;True
194.232.0.0;217.8.98.46;True
194.240.0.0;149.20.48.61;True
194.240.0.0;149.20.48.77;True
194.240.0.0;173.36.254.164;True
194.240.0.0;193.162.145.50;True
194.240.0.0;195.50.116.18;True
194.240.0.0;198.6.255.37;True
194.240.0.0;198.6.255.40;True
194.240.0.0;202.51.247.10;True
194.240.0.0;202.214.86.252;True
194.240.0.0;206.223.132.89;True
194.240.0.0;217.8.97.6;True
194.240.0.0;217.8.98.42;True
194.240.0.0;217.8.98.46;True
195.0.0.0;149.20.48.61;True
195.0.0.0;149.20.48.77;True
195.0.0.0;173.36.254.164;True
195.0.0.0;193.162.145.50;True
195.0.0.0;195.50.116.18;True
195.0.0.0;198.6.255.37;True
195.0.0.0;198.6.255.40;True
195.0.0.0;202.51.247.10;True
195.0.0.0;202.214.86.252;True
195.0.0.0;206.223.132.89;True
195.0.0.0;217.8.97.6;True
195.0.0.0;217.8.98.42;True
195.0.0.0;217.8.98.46;True
196.0.0.0;149.20.48.61;True
196.0.0.0;149.20.48.77;True
196.0.0.0;173.36.254.164;True
196.0.0.0;193.162.145.50;True
196.0.0.0;195.50.116.18;True
196.0.0.0;198.6.255.37;True
196.0.0.0;198.6.255.40;True
196.0.0.0;202.51.247.10;True
196.0.0.0;202.214.86.252;True
196.0.0.0;206.223.132.89;True
196.0.0.0;217.8.97.6;True
196.0.0.0;217.8.98.42;True
196.0.0.0;217.8.98.46;True
198.0.0.0;149.20.48.61;True
198.0.0.0;149.20.48.77;True
198.0.0.0;173.36.254.164;True
198.0.0.0;193.162.145.50;True
198.0.0.0;195.50.116.18;True
198.0.0.0;198.6.255.37;True
198.0.0.0;198.6.255.40;True
198.0.0.0;202.51.247.10;True
198.0.0.0;202.214.86.252;True
198.0.0.0;206.223.132.89;True
198.0.0.0;217.8.97.6;True
198.0.0.0;217.8.98.42;True
198.0.0.0;217.8.98.46;True
199.0.0.0;149.20.48.61;True
199.0.0.0;149.20.48.77;True
199.0.0.0;173.36.254.164;True
199.0.0.0;193.162.145.50;True
199.0.0.0;195.50.116.18;True
199.0.0.0;198.6.255.37;True
199.0.0.0;198.6.255.40;True
199.0.0.0;202.51.247.10;True
199.0.0.0;202.214.86.252;True
199.0.0.0;206.223.132.89;True
199.0.0.0;217.8.97.6;True
199.0.0.0;217.8.98.42;True
199.0.0.0;217.8.98.46;True
199.64.0.0;149.20.48.61;True
199.64.0.0;149.20.48.77;True
199.64.0.0;173.36.254.164;True
199.64.0.0;193.162.145.50;True
199.64.0.0;195.50.116.18;True
199.64.0.0;198.6.255.37;True
199.64.0.0;198.6.255.40;True
199.64.0.0;202.51.247.10;True
199.64.0.0;202.214.86.252;True
199.64.0.0;206.223.132.89;True
199.64.0.0;217.8.97.6;True
199.64.0.0;217.8.98.42;True
199.64.0.0;217.8.98.46;True
199.96.0.0;149.20.48.61;True
199.96.0.0;149.20.48.77;True
199.96.0.0;173.36.254.164;True
199.96.0.0;193.162.145.50;True
199.96.0.0;195.50.116.18;True
199.96.0.0;198.6.255.37;True
199.96.0.0;198.6.255.40;True
199.96.0.0;202.51.247.10;True
199.96.0.0;202.214.86.252;True
199.96.0.0;206.223.132.89;True
199.96.0.0;217.8.97.6;True
199.96.0.0;217.8.98.42;True
199.96.0.0;217.8.98.46;True
199.112.0.0;149.20.48.61;True
199.112.0.0;149.20.48.77;True
199.112.0.0;173.36.254.164;True
199.112.0.0;193.162.145.50;True
199.112.0.0;195.50.116.18;True
199.112.0.0;198.6.255.37;True
199.112.0.0;198.6.255.40;True
199.112.0.0;202.51.247.10;True
199.112.0.0;202.214.86.252;True
199.112.0.0;206.223.132.89;True
199.112.0.0;217.8.97.6;True
199.112.0.0;217.8.98.42;True
199.112.0.0;217.8.98.46;True
199.116.0.0;149.20.48.61;True
199.116.0.0;149.20.48.77;True
199.116.0.0;173.36.254.164;True
199.116.0.0;193.162.145.50;True
199.116.0.0;195.50.116.18;True
199.116.0.0;198.6.255.37;True
199.116.0.0;198.6.255.40;True
199.116.0.0;202.51.247.10;True
199.116.0.0;202.214.86.252;True
199.116.0.0;206.223.132.89;True
199.116.0.0;217.8.97.6;True
199.116.0.0;217.8.98.42;True
199.116.0.0;217.8.98.46;True
199.118.0.0;149.20.48.61;True
199.118.0.0;149.20.48.77;True
199.118.0.0;173.36.254.164;True
199.118.0.0;193.162.145.50;True
199.118.0.0;195.50.116.18;True
199.118.0.0;198.6.255.37;True
199.118.0.0;198.6.255.40;True
199.118.0.0;202.51.247.10;True
199.118.0.0;202.214.86.252;True
199.118.0.0;206.223.132.89;True
199.118.0.0;217.8.97.6;True
199.118.0.0;217.8.98.42;True
199.118.0.0;217.8.98.46;True
199.119.0.0;149.20.48.61;True
199.119.0.0;149.20.48.77;True
199.119.0.0;173.36.254.164;True
199.119.0.0;193.162.145.50;True
199.119.0.0;195.50.116.18;True
199.119.0.0;198.6.255.37;True
199.119.0.0;198.6.255.40;True
199.119.0.0;202.51.247.10;True
199.119.0.0;202.214.86.252;True
199.119.0.0;206.223.132.89;True
199.119.0.0;217.8.97.6;True
199.119.0.0;217.8.98.42;True
199.119.0.0;217.8.98.46;True
199.119.64.0;149.20.48.61;True
199.119.64.0;149.20.48.77;True
199.119.64.0;173.36.254.164;True
199.119.64.0;193.162.145.50;True
199.119.64.0;195.50.116.18;True
199.119.64.0;198.6.255.37;True
199.119.64.0;198.6.255.40;True
199.119.64.0;202.51.247.10;True
199.119.64.0;202.214.86.252;True
199.119.64.0;206.223.132.89;True
199.119.64.0;217.8.97.6;True
199.119.64.0;217.8.98.42;True
199.119.64.0;217.8.98.46;True
199.119.72.0;149.20.48.61;True
199.119.72.0;149.20.48.77;True
199.119.72.0;173.36.254.164;True
199.119.72.0;193.162.145.50;True
199.119.72.0;195.50.116.18;True
199.119.72.0;198.6.255.37;True
199.119.72.0;198.6.255.40;True
199.119.72.0;202.51.247.10;True
199.119.72.0;202.214.86.252;True
199.119.72.0;206.223.132.89;True
199.119.72.0;217.8.97.6;True
199.119.72.0;217.8.98.42;True
199.119.72.0;217.8.98.46;True
199.119.73.0;149.20.48.61;True
199.119.73.0;149.20.48.77;True
199.119.73.0;173.36.254.164;True
199.119.73.0;193.162.145.50;True
199.119.73.0;195.50.116.18;True
199.119.73.0;198.6.255.37;True
199.119.73.0;198.6.255.40;True
199.119.73.0;202.51.247.10;True
199.119.73.0;202.214.86.252;True
199.119.73.0;206.223.132.89;True
199.119.73.0;217.8.97.6;True
199.119.73.0;217.8.98.42;True
199.119.73.0;217.8.98.46;True
199.119.74.0;149.20.48.61;True
199.119.74.0;149.20.48.77;True
199.119.74.0;173.36.254.164;True
199.119.74.0;193.162.145.50;True
199.119.74.0;195.50.116.18;True
199.119.74.0;198.6.255.37;True
199.119.74.0;198.6.255.40;True
199.119.74.0;202.51.247.10;True
199.119.74.0;202.214.86.252;True
199.119.74.0;206.223.132.89;True
199.119.74.0;217.8.97.6;True
199.119.74.0;217.8.98.42;True
199.119.74.0;217.8.98.46;True
199.119.75.0;149.20.48.61;True
199.119.75.0;149.20.48.77;True
199.119.75.0;173.36.254.164;True
199.119.75.0;193.162.145.50;True
199.119.75.0;195.50.116.18;True
199.119.75.0;198.6.255.37;True
199.119.75.0;198.6.255.40;True
199.119.75.0;202.51.247.10;True
199.119.75.0;202.214.86.252;True
199.119.75.0;206.223.132.89;True
199.119.75.0;217.8.97.6;True
199.119.75.0;217.8.98.42;True
199.119.75.0;217.8.98.46;True
199.119.75.16;149.20.48.61;True
199.119.75.16;149.20.48.77;True
199.119.75.16;173.36.254.164;True
199.119.75.16;193.162.145.50;True
199.119.75.16;195.50.116.18;True
199.119.75.16;198.6.255.37;True
199.119.75.16;198.6.255.40;True
199.119.75.16;202.51.247.10;True
199.119.75.16;202.214.86.252;True
199.119.75.16;206.223.132.89;True
199.119.75.16;217.8.97.6;True
199.119.75.16;217.8.98.42;True
199.119.75.16;217.8.98.46;True
199.119.75.32;149.20.48.61;True
199.119.75.32;149.20.48.77;True
199.119.75.32;173.36.254.164;True
199.119.75.32;193.162.145.50;True
199.119.75.32;195.50.116.18;True
199.119.75.32;198.6.255.37;True
199.119.75.32;198.6.255.40;True
199.119.75.32;202.51.247.10;True
199.119.75.32;202.214.86.252;True
199.119.75.32;206.223.132.89;True
199.119.75.32;217.8.97.6;True
199.119.75.32;217.8.98.42;True
199.119.75.32;217.8.98.46;True
199.119.75.48;149.20.48.61;True
199.119.75.48;149.20.48.77;True
199.119.75.48;173.36.254.164;True
199.119.75.48;193.162.145.50;True
199.119.75.48;195.50.116.18;True
199.119.75.48;198.6.255.37;True
199.119.75.48;198.6.255.40;True
199.119.75.48;202.51.247.10;True
199.119.75.48;202.214.86.252;True
199.119.75.48;206.223.132.89;True
199.119.75.48;217.8.97.6;True
199.119.75.48;217.8.98.42;True
199.119.75.48;217.8.98.46;True
199.119.75.112;149.20.48.61;True
199.119.75.112;149.20.48.77;True
199.119.75.112;173.36.254.164;True
199.119.75.112;193.162.145.50;True
199.119.75.112;195.50.116.18;True
199.119.75.112;198.6.255.37;True
199.119.75.112;198.6.255.40;True
199.119.75.112;202.51.247.10;True
199.119.75.112;202.214.86.252;True
199.119.75.112;206.223.132.89;True
199.119.75.112;217.8.97.6;True
199.119.75.112;217.8.98.42;True
199.119.75.112;217.8.98.46;True
199.119.75.160;149.20.48.61;True
199.119.75.160;149.20.48.77;True
199.119.75.160;173.36.254.164;True
199.119.75.160;193.162.145.50;True
199.119.75.160;195.50.116.18;True
199.119.75.160;198.6.255.37;True
199.119.75.160;198.6.255.40;True
199.119.75.160;202.51.247.10;True
199.119.75.160;202.214.86.252;True
199.119.75.160;206.223.132.89;True
199.119.75.160;217.8.97.6;True
199.119.75.160;217.8.98.42;True
199.119.75.160;217.8.98.46;True
199.119.75.192;149.20.48.61;True
199.119.75.192;149.20.48.77;True
199.119.75.192;173.36.254.164;True
199.119.75.192;193.162.145.50;True
199.119.75.192;195.50.116.18;True
199.119.75.192;198.6.255.37;True
199.119.75.192;198.6.255.40;True
199.119.75.192;202.51.247.10;True
199.119.75.192;202.214.86.252;True
199.119.75.192;206.223.132.89;True
199.119.75.192;217.8.97.6;True
199.119.75.192;217.8.98.42;True
199.119.75.192;217.8.98.46;True
199.119.76.0;149.20.48.61;True
199.119.76.0;149.20.48.77;True
199.119.76.0;173.36.254.164;True
199.119.76.0;193.162.145.50;True
199.119.76.0;195.50.116.18;True
199.119.76.0;198.6.255.37;True
199.119.76.0;198.6.255.40;True
199.119.76.0;202.51.247.10;True
199.119.76.0;202.214.86.252;True
199.119.76.0;206.223.132.89;True
199.119.76.0;217.8.97.6;True
199.119.76.0;217.8.98.42;True
199.119.76.0;217.8.98.46;True
199.119.80.0;149.20.48.61;True
199.119.80.0;149.20.48.77;True
199.119.80.0;173.36.254.164;True
199.119.80.0;193.162.145.50;True
199.119.80.0;195.50.116.18;True
199.119.80.0;198.6.255.37;True
199.119.80.0;198.6.255.40;True
199.119.80.0;202.51.247.10;True
199.119.80.0;202.214.86.252;True
199.119.80.0;206.223.132.89;True
199.119.80.0;217.8.97.6;True
199.119.80.0;217.8.98.42;True
199.119.80.0;217.8.98.46;True
199.119.96.0;149.20.48.61;True
199.119.96.0;149.20.48.77;True
199.119.96.0;173.36.254.164;True
199.119.96.0;193.162.145.50;True
199.119.96.0;195.50.116.18;True
199.119.96.0;198.6.255.37;True
199.119.96.0;198.6.255.40;True
199.119.96.0;202.51.247.10;True
199.119.96.0;202.214.86.252;True
199.119.96.0;206.223.132.89;True
199.119.96.0;217.8.97.6;True
199.119.96.0;217.8.98.42;True
199.119.96.0;217.8.98.46;True
199.119.128.0;149.20.48.61;True
199.119.128.0;149.20.48.77;True
199.119.128.0;173.36.254.164;True
199.119.128.0;193.162.145.50;True
199.119.128.0;195.50.116.18;True
199.119.128.0;198.6.255.37;True
199.119.128.0;198.6.255.40;True
199.119.128.0;202.51.247.10;True
199.119.128.0;202.214.86.252;True
199.119.128.0;206.223.132.89;True
199.119.128.0;217.8.97.6;True
199.119.128.0;217.8.98.42;True
199.119.128.0;217.8.98.46;True
199.120.0.0;149.20.48.61;True
199.120.0.0;149.20.48.77;True
199.120.0.0;173.36.254.164;True
199.120.0.0;193.162.145.50;True
199.120.0.0;195.50.116.18;True
199.120.0.0;198.6.255.37;True
199.120.0.0;198.6.255.40;True
199.120.0.0;202.51.247.10;True
199.120.0.0;202.214.86.252;True
199.120.0.0;206.223.132.89;True
199.120.0.0;217.8.97.6;True
199.120.0.0;217.8.98.42;True
199.120.0.0;217.8.98.46;True
199.128.0.0;149.20.48.61;True
199.128.0.0;149.20.48.77;True
199.128.0.0;173.36.254.164;True
199.128.0.0;193.162.145.50;True
199.128.0.0;195.50.116.18;True
199.128.0.0;198.6.255.37;True
199.128.0.0;198.6.255.40;True
199.128.0.0;202.51.247.10;True
199.128.0.0;202.214.86.252;True
