Round Type;Date;EID;Resolver;Request_SRC;Request_DST;Request_FOR;Reply_SRC;RTT;LOCATOR_Count;MAPPING_ENTRY;TTL;AUTH;MOBILE;Locator_Number;Locator_Addr;Locator_State;Locator_Priority;Locator_Weight
RoundNormal;2013/07/07 15:00:36;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 15:30:27;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 16:00:16;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45600;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 16:30:14;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 17:00:11;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45600;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 17:30:10;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46200;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 18:00:08;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 18:30:05;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45700;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 19:00:02;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45700;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 19:30:01;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45600;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 20:00:00;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45800;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 20:30:58;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 21:00:55;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 21:30:46;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45700;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 22:00:37;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 22:30:24;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46000;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 23:00:11;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46000;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 23:30:02;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46200;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 00:00:51;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46000;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 00:30:40;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45600;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 01:00:28;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46200;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 01:30:18;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46900;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 02:00:07;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.58800;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 02:30:56;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46500;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 03:00:44;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 03:30:34;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46200;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 04:00:24;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45800;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 04:30:11;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46200;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 05:00:58;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45900;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 05:30:48;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 06:00:37;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 06:30:27;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 07:00:14;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 07:30:05;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 08:00:54;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 08:30:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 09:00:29;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45800;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 09:30:20;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.47300;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 10:00:10;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.47800;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/08 10:30:58;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.67.27;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.67.27;up;1;100
RoundNormal;2013/07/08 11:00:46;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.67.27;0.44200;1;153.16.18.176/28;60;1;0;0;122.177.67.27;up;1;100
RoundNormal;2013/07/08 11:30:36;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.67.27;0.44000;1;153.16.18.176/28;60;1;0;0;122.177.67.27;up;1;100
NegativeReply;2013/07/08 12:00:25;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;149.20.48.61;0.44700;0;153.16.18.176/28;1;0;0;"""Negative cache entry""";forward-native
RoundNoReply;2013/07/08 12:30:13;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;*** No map-reply received ***
RoundNormal;2013/07/08 13:00:00;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.46700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 13:30:50;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.46700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 14:00:39;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.46200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 14:30:28;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.47000;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 15:00:15;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.46200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 15:30:06;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.46600;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 16:00:57;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.46600;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 16:30:45;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.46300;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 17:00:33;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.46300;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 17:30:24;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 18:00:14;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.47000;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 18:30:02;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 19:00:50;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 19:30:39;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 20:00:30;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44100;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 20:30:17;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44100;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 21:00:04;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 21:30:54;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44500;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 22:00:12;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 22:30:19;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44100;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 23:00:26;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44500;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/08 23:30:47;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 00:00:47;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 00:30:45;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 01:00:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 01:30:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43500;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 02:00:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 02:30:39;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 03:00:36;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 03:30:36;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 04:00:35;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 04:30:32;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 05:00:30;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 05:30:30;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43500;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 06:00:29;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 06:30:28;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 07:00:25;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 07:30:14;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 08:00:04;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 08:30:51;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 09:00:39;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 09:30:29;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 10:00:18;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44600;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 10:30:05;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 11:00:53;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44000;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 11:30:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 12:00:31;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 12:30:19;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 13:00:07;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 13:30:56;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 14:00:45;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 14:30:31;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43500;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 15:00:19;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 15:30:08;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 16:00:58;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 16:30:55;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 17:00:12;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 17:30:32;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 18:00:51;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 18:30:07;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 19:00:24;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 19:30:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 20:00:12;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 20:30:40;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 21:00:48;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42600;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 21:30:57;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 22:00:05;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44300;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 22:30:52;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 23:00:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/09 23:30:30;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 00:00:18;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 00:30:08;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 01:00:55;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 01:30:46;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 02:00:35;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 02:30:23;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 03:00:11;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 03:30:00;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 04:00:50;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 04:30:38;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 05:00:25;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.44000;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 05:30:14;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 06:00:03;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 06:30:51;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 07:00:38;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
RoundNormal;2013/07/10 07:30:28;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.9.116;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.9.116;up;1;100
